,Square_id,Time_Interval,Fronthaul_Gbps,eMBB,mMTC,URLLC
125,4653,20,1946.6792976113552,1463.7551601004438,13.442649429493867,7.46813857194104
126,4653,21,1542.6539072521825,1511.800829107139,13.883885165269641,7.7132695362609125
127,4653,21,1523.140932537619,1492.6781138868666,13.70826839283857,7.615704662688095
128,4653,21,1483.3003948137225,1453.634386917448,13.3497035533235,7.416501974068613
129,4653,21,1738.7447607129309,1546.9391982674388,14.20658447388464,7.892546929935913
130,4653,21,1594.1775102696524,1562.2939600642594,14.34759759242687,7.970887551348262
131,4653,21,1787.8100888812126,1655.5987714142502,15.20447851298801,8.446932507215562
132,4653,22,1710.9359263599256,1676.7172078327271,15.398423337239329,8.554679631799628
133,4653,22,2155.5725339986866,1770.022019182718,16.255304257800468,9.030724587666928
134,4653,22,2032.0553660996231,1863.3268305327088,17.112185178361607,9.506769543534228
135,4653,22,1754.0079156758795,1770.022019182718,16.255304257800468,9.030724587666928
136,4653,22,2404.279483492051,1863.3268305327088,17.112185178361607,9.506769543534228
137,4653,22,2236.4397775810253,1956.6316418826996,17.969066098922745,9.982814499401528
138,4653,23,2027.8477922710135,1987.2908364255932,18.25063013043912,10.139238961355067
139,4653,23,1529.9253750787975,1893.9860250756024,17.39374920987798,9.663194005487767
140,4653,23,1718.6291076433492,1800.6812137256115,16.536868289316843,9.187149049620468
141,4653,23,1352.685115062349,1707.3764023756207,15.679987368755704,8.711104093753168
142,4653,23,1275.726586516243,1614.07159102563,14.823106448194565,8.235059137885868
143,4653,23,1288.504253372976,1520.766779675639,13.966225527633426,7.759014182018568
0,5061,0,938.4187313232846,919.6503566968189,8.445768581909562,4.692093656616423
1,5061,0,975.7861763128557,956.2704527865985,8.7820755868157,4.878930881564279
2,5061,0,1059.665064893827,1038.4717635959505,9.536985584044443,5.298325324469135
3,5061,0,961.1566200726713,941.9334876712179,8.650409580654042,4.805783100363357
4,5061,0,845.2525319647867,828.347481325491,7.60727278768308,4.2262626598239335
5,5061,0,906.9164347107612,888.778106016546,8.16224791239685,4.534582173553806
6,5061,1,941.9620342293543,923.1227935447672,8.47765830806419,4.7098101711467715
7,5061,1,881.5194299768754,863.8890413773379,7.9336748697918775,4.407597149884377
8,5061,1,877.3566129245343,859.8094806660436,7.896209516320808,4.386783064622671
9,5061,1,1205.9972957291895,1044.618773578727,9.59343771653933,5.329687620299628
10,5061,1,1549.5342801079196,1229.4280664914108,11.290665916757854,6.272592175976586
11,5061,1,828.7490735322243,1044.618773578727,9.59343771653933,5.329687620299628
12,5061,2,840.5325370720625,859.8094806660434,7.896209516320807,4.386783064622671
13,5061,2,941.0642032048872,922.2429191407895,8.469577828843985,4.7053210160244365
14,5061,2,769.2716327508676,753.8862000958503,6.9234446947578085,3.8463581637543385
15,5061,2,731.5991085018084,716.9671263317722,6.584391976516275,3.657995542509042
16,5061,2,714.253035004246,699.9679743041611,6.428277315038214,3.5712651750212303
17,5061,2,778.0828611696944,762.5212039463005,7.002745750527249,3.890414305848472
18,5061,3,607.1989803855113,595.0550007778011,5.464790823469601,3.0359949019275563
19,5061,3,1118.1220968055884,779.8642936904847,7.162019023688124,3.9788994576045136
20,5061,3,1222.7946566958776,964.6735866031684,8.859247223906648,4.921804013281471
21,5061,3,684.3990019879963,779.8642936904847,7.162019023688124,3.9788994576045136
22,5061,3,654.2342109965907,641.149526776659,5.888107898969316,3.2711710549829536
23,5061,3,564.2219749582382,552.9375354590734,5.077997774624143,2.821109874791191
24,5061,4,583.1416992224475,571.4788652379985,5.2482752930020276,2.9157084961122375
25,5061,4,586.5523149670988,574.8212686677568,5.278970834703889,2.932761574835494
26,5061,4,608.6864683163507,596.5127389500236,5.478178214847156,3.0434323415817532
27,5061,4,573.5039163662435,562.0338380389186,5.161535247296191,2.8675195818312176
28,5061,4,505.4706891962982,495.36127541237227,4.549236202766684,2.527353445981491
29,5061,4,473.89115430945367,464.4133312232646,4.265020388785083,2.3694557715472686
30,5061,5,515.8880298386122,505.5702692418399,4.642992268547509,2.579440149193061
31,5061,5,471.323443390183,461.8969745223793,4.241910990511647,2.356617216950915
32,5061,5,480.4636056803289,470.8543335667223,4.324172451122959,2.4023180284016443
33,5061,5,443.2940310937049,434.4281504718308,3.989646279843344,2.2164701554685244
34,5061,5,492.031793781406,482.19115790577786,4.428286144032653,2.46015896890703
35,5061,5,527.7806982246344,517.2250842601417,4.750026284021709,2.6389034911231724
36,5061,6,453.77321977661376,444.6977553810815,4.083958977989523,2.268866098883069
37,5061,6,416.5113655595173,408.18113824832693,3.7486022900356555,2.0825568277975863
38,5061,6,402.6821355336969,394.62849282302295,3.624139219803272,2.0134106776684844
39,5061,6,423.7460634009333,415.27114213291463,3.8137145706083992,2.1187303170046663
40,5061,6,513.803496665022,503.5274267317215,4.624231469985197,2.56901748332511
41,5061,6,538.7608023687932,527.9855863214173,4.848847221319138,2.693804011843966
42,5061,7,525.9014666453688,515.3834373124614,4.733113199808319,2.629507333226844
43,5061,7,568.5142487436777,557.1439637688042,5.1166282386930995,2.8425712437183885
44,5061,7,582.1136246316232,570.4713521389907,5.239022621684609,2.910568123158116
45,5061,7,820.1480826236632,755.2806450516744,6.9362508219031325,3.8534726788350735
46,5061,7,691.4151600155492,677.5868568152382,6.2227364401399425,3.457075800077746
47,5061,7,627.312945632008,614.7666867193678,5.645816510688071,3.13656472816004
48,5061,8,462.5863210059871,453.33459458586736,4.163276889053884,2.3129316050299353
49,5061,8,499.8251298658277,489.8286272685111,4.498426168792449,2.4991256493291387
50,5061,8,546.4494940333453,535.5205041526784,4.918045446300107,2.7322474701667265
51,5061,8,607.6073995171265,595.455251526784,5.468466595654138,3.0380369975856327
52,5061,8,1000.6907190382724,780.2645444394676,7.165694795872661,3.98094155326259
53,5061,8,736.4851673366591,721.7554639899258,6.628366506029931,3.6824258366832954
54,5061,9,938.6374120826628,906.5647569026095,8.325594706248454,4.625330392360253
55,5061,9,851.1723526481984,834.1489055952344,7.660551173833785,4.255861763240992
56,5061,9,810.3122009047365,794.1059568866418,7.2928098081426285,4.051561004523682
57,5061,9,737.3532707335063,722.6062053188361,6.636179436601556,3.6867663536675317
58,5061,9,931.332437639825,907.4154982315198,8.333407636820079,4.6296709093444885
59,5061,9,1409.5333192701419,1092.2247911442034,10.030635837038602,5.572575465021446
60,5061,10,1587.9059459103673,1277.034084056887,11.727864037257126,6.515480020698403
61,5061,10,1052.2630413410382,1092.2247911442032,10.030635837038602,5.572575465021446
62,5061,10,1198.064461920678,1174.1031726822644,10.782580157286102,5.99032230960339
63,5061,10,1006.8252691123287,989.2938797695807,9.085351957067578,5.047417753926433
64,5061,10,1088.6066530537303,1066.8345199926557,9.797459877483572,5.443033265268651
65,5061,10,1192.9300640367635,1169.0714627560283,10.73637057633087,5.964650320183818
66,5061,11,1299.9730761265766,1273.973614604045,11.69975768513919,6.499865380632883
67,5061,11,1348.9692960369493,1321.9899101162102,12.140723664332544,6.744846480184747
68,5061,11,1478.8527586657074,1449.2757034923932,13.309674827991365,7.394263793328537
69,5061,11,1746.1256012316885,1634.0849964050767,15.006903028209889,8.337168349005495
70,5061,11,1447.0051094672394,1449.275703492393,13.309674827991365,7.394263793328538
71,5061,11,1587.47466912016,1555.7251757377567,14.287272022081439,7.9373733456007995
72,5061,12,1799.6774255086548,1740.5344686504404,15.984500222299962,8.880277901277758
73,5061,12,2113.8295034951443,1925.3437615631242,17.681728422518486,9.823182456954715
